_source_row,product_id,category,sub_category,base_price,launch_date,product_id_raw,category_raw,sub_category_raw,base_price_raw,launch_date_raw,category_unrecognized_flag,category_missing_flag,sub_category_unrecognized_flag,sub_category_missing_flag,base_price_invalid_format_flag,base_price_non_positive_flag,launch_date_status,launch_date_format,launch_date_ambiguous_flag
875,875,Shoes,Sandals,131.66,2018-05-30,875,Shoes,Sandals,131.66,2018-05-30,False,False,False,False,False,False,valid,YYYY-MM-DD,False
876,876,Kids,Outerwear,82.95,2023-10-02,876,Kids,Outerwear,82.95,2023-10-02,False,False,False,False,False,False,valid,YYYY-MM-DD,False
877,877,Kids,Outerwear,93.72,2020-04-18,877,Kids,Outerwear,93.72,2020-04-18,False,False,False,False,False,False,valid,YYYY-MM-DD,False
878,878,Shoes,Heels,262.84,2018-08-17,878,Shoes,Heels,262.84,2018-08-17,False,False,False,False,False,False,valid,YYYY-MM-DD,False
879,879,Kids,Shoes,110.48,2015-04-23,879,Kids,Shoes,110.48,23-04-2015,False,False,False,False,False,False,valid,DD-MM-YYYY,False
880,880,Shoes,Boots,235.61,2016-09-07,880,Shoes,Boots,235.61,2016.09.07,False,False,False,False,False,False,valid,YYYY-MM-DD,False
881,881,Women,Activewear,206.34,2019-10-07,881,Women,Activewear,206.34,2019/10/07,False,False,False,False,False,False,valid,YYYY-MM-DD,False
882,882,Accessories,Scarves,121.92,2019-01-01,882,Accessories,Scarves,121.92,2019-01-01,False,False,False,False,False,False,valid,YYYY-MM-DD,False
883,883,Kids,Shoes,74.84,2023-09-19,883,Kids,Shoes,74.84,2023-09-19,False,False,False,False,False,False,valid,YYYY-MM-DD,False
884,884,Women,Lingerie,168.24,2022-11-11,884,Women,Lingerie,168.24,2022.11.11,False,False,False,False,False,False,valid,YYYY-MM-DD,False
885,885,Accessories,Scarves,120.57,2016-08-03,885,Accessories,Scarves,120.57,2016.08.03,False,False,False,False,False,False,valid,YYYY-MM-DD,False
886,886,Shoes,Boots,218.09,2020-11-30,886,Shoes,Boots,218.09,2020-11-30,False,False,False,False,False,False,valid,YYYY-MM-DD,False
887,887,Women,Activewear,95.15,2019-07-18,887,Women,Activewear,95.15,2019/07/18,False,False,False,False,False,False,valid,YYYY-MM-DD,False
888,888,Women,Activewear,162.11,2016-01-05,888,Women,Activewear,162.11,2016/01/05,False,False,False,False,False,False,valid,YYYY-MM-DD,False
889,889,Women,Tops,182.53,2021-08-29,889,Women,Tops,182.53,2021-08-29,False,False,False,False,False,False,valid,YYYY-MM-DD,False
890,890,Men,Suits,148.75,2020-05-16,890,Men,Suits,148.75,2020.05.16,False,False,False,False,False,False,valid,YYYY-MM-DD,False
891,891,Women,Tops,168.89,2015-11-16,891,Women,Tops,168.89,2015-11-16,False,False,False,False,False,False,valid,YYYY-MM-DD,False
892,892,Shoes,Heels,246.84,2019-09-06,892,Shoes,Heels,246.84,2019-09-06,False,False,False,False,False,False,valid,YYYY-MM-DD,False
893,893,Kids,Sleepwear,65.72,2022-04-26,893,Kids,Sleepwear,65.72,2022-04-26,False,False,False,False,False,False,valid,YYYY-MM-DD,False
894,894,Accessories,Bags,71.16,2018-04-09,894,Accessories,Bags,71.16,2018-04-09,False,False,False,False,False,False,valid,YYYY-MM-DD,False
895,895,Shoes,Boots,200.85,2018-07-27,895,Shoes,Boots,200.85,27/07/2018,False,False,False,False,False,False,valid,DD-MM-YYYY,False
896,896,Shoes,Sandals,262.03,2016-02-07,896,Shoes,Sandals,262.03,2016-02-07,False,False,False,False,False,False,valid,YYYY-MM-DD,False
897,897,Kids,Outerwear,127.97,2017-01-16,897,Kids,Outerwear,127.97,16/01/2017,False,False,False,False,False,False,valid,DD-MM-YYYY,False
898,898,Women,Lingerie,215.2,2024-10-24,898,Women,Lingerie,215.2,2024-10-24,False,False,False,False,False,False,valid,YYYY-MM-DD,False
899,899,Women,Dresses,113.93,2021-03-17,899,Women,Dresses,113.93,2021-03-17,False,False,False,False,False,False,valid,YYYY-MM-DD,False
900,900,Shoes,Sandals,207.22,2016-10-05,900,Shoes,Sandals,207.22,2016-10-05,False,False,False,False,False,False,valid,YYYY-MM-DD,False
901,901,Women,Activewear,191.55,2019-10-30,901,Women,Activewear,191.55,2019.10.30,False,False,False,False,False,False,valid,YYYY-MM-DD,False
902,902,Women,Lingerie,187.99,2016-12-05,902,Women,Lingerie,187.99,2016-12-05,False,False,False,False,False,False,valid,YYYY-MM-DD,False
903,903,Men,Shirts,181.57,2019-06-06,903,Men,Shirts,181.57,2019-06-06,False,False,False,False,False,False,valid,YYYY-MM-DD,False
904,904,Accessories,Jewelry,92.49,2016-06-15,904,Accessories,Jewelry,92.49,2016-06-15,False,False,False,False,False,False,valid,YYYY-MM-DD,False
905,905,Kids,Bottoms,91.46,2021-03-10,905,Kids,Bottoms,91.46,2021-03-10,False,False,False,False,False,False,valid,YYYY-MM-DD,False
906,906,Shoes,Boots,243.12,2020-09-13,906,Shoes,Boots,243.12,2020-09-13,False,False,False,False,False,False,valid,YYYY-MM-DD,False
907,907,Kids,Bottoms,108.58,2021-05-02,907,Kids,Bottoms,108.58,2021-05-02,False,False,False,False,False,False,valid,YYYY-MM-DD,False
908,908,Women,Outerwear,143.74,2019-06-09,908,Women,Outerwear,143.74,2019-06-09,False,False,False,False,False,False,valid,YYYY-MM-DD,False
909,909,Men,Activewear,146.19,2017-11-10,909,Men,Activewear,146.19,2017/11/10,False,False,False,False,False,False,valid,YYYY-MM-DD,False
910,910,Women,Jeans,58.33,2017-06-30,910,Women,Jeans,58.33,2017/06/30,False,False,False,False,False,False,valid,YYYY-MM-DD,False
911,911,Shoes,Sneakers,185.82,,911,Shoes,Sneakers,185.82,,False,False,False,False,False,False,missing,missing,False
912,912,Women,Lingerie,156.4,2019-04-18,912,Women,Lingerie,156.4,18-04-2019,False,False,False,False,False,False,valid,DD-MM-YYYY,False
913,913,Men,Jeans,119.22,2019-07-08,913,Men,Jeans,119.22,2019/07/08,False,False,False,False,False,False,valid,YYYY-MM-DD,False
914,914,Accessories,Bags,124.97,2021-09-26,914,Accessories,Bags,124.97,2021-09-26,False,False,False,False,False,False,valid,YYYY-MM-DD,False
915,915,Kids,Outerwear,88.74,2015-07-11,915,Kids,Outerwear,88.74,2015/07/11,False,False,False,False,False,False,valid,YYYY-MM-DD,False
916,916,Kids,Outerwear,39.17,2017-10-26,916,Kids,Outerwear,39.17,2017.10.26,False,False,False,False,False,False,valid,YYYY-MM-DD,False
917,917,Kids,Sleepwear,94.85,2023-07-12,917,Kids,Sleepwear,94.85,2023-07-12,False,False,False,False,False,False,valid,YYYY-MM-DD,False
918,918,Shoes,Loafers,168.94,2024-02-26,918,Shoes,Loafers,168.94,2024/02/26,False,False,False,False,False,False,valid,YYYY-MM-DD,False
919,919,Men,Shirts,179.43,2024-04-23,919,Men,Shirts,179.43,2024-04-23,False,False,False,False,False,False,valid,YYYY-MM-DD,False
920,920,Shoes,Boots,149.5,2018-01-24,920,Shoes,Boots,149.5,2018-01-24,False,False,False,False,False,False,valid,YYYY-MM-DD,False
921,921,Accessories,Hats,120.9,2016-05-15,921,Accessories,Hats,120.9,2016-05-15,False,False,False,False,False,False,valid,YYYY-MM-DD,False
922,922,Kids,Sleepwear,83.63,2016-12-24,922,Kids,Sleepwear,83.63,2016/12/24,False,False,False,False,False,False,valid,YYYY-MM-DD,False
923,923,Kids,Sleepwear,96.82,2016-04-26,923,Kids,Sleepwear,96.82,2016-04-26,False,False,False,False,False,False,valid,YYYY-MM-DD,False
924,924,Women,Jeans,185.61,2024-07-19,924,Women,Jeans,185.61,2024.07.19,False,False,False,False,False,False,valid,YYYY-MM-DD,False
925,925,Men,Activewear,149.79,2023-11-02,925,Men,Activewear,149.79,02-11-2023,False,False,False,False,False,False,valid,DD-MM-YYYY,True
926,926,Accessories,Jewelry,73.91,2023-02-08,926,Accessories,Jewelry,73.91,2023-02-08,False,False,False,False,False,False,valid,YYYY-MM-DD,False
927,927,Kids,Outerwear,56.76,2022-04-19,927,Kids,Outerwear,56.76,2022-04-19,False,False,False,False,False,False,valid,YYYY-MM-DD,False
928,928,Men,T-Shirts,136.64,2018-06-07,928,Men,T-Shirts,136.64,2018-06-07,False,False,False,False,False,False,valid,YYYY-MM-DD,False
929,929,Kids,Sleepwear,89.81,2019-10-04,929,Kids,Sleepwear,89.81,2019-10-04,False,False,False,False,False,False,valid,YYYY-MM-DD,False
930,930,Kids,Bottoms,76.31,2023-06-01,930,Kids,Bottoms,76.31,2023-06-01,False,False,False,False,False,False,valid,YYYY-MM-DD,False
931,931,Kids,Bottoms,104.07,2023-02-22,931,Kids,Bottoms,104.07,2023-02-22,False,False,False,False,False,False,valid,YYYY-MM-DD,False
932,932,Shoes,Sandals,204.64,2020-03-10,932,Shoes,Sandals,204.64,2020-03-10,False,False,False,False,False,False,valid,YYYY-MM-DD,False
933,933,Men,Jeans,121.4,2023-05-18,933,Men,Jeans,121.4,2023-05-18,False,False,False,False,False,False,valid,YYYY-MM-DD,False
934,934,Shoes,Boots,204.7,2018-06-20,934,Shoes,Boots,204.7,2018-06-20,False,False,False,False,False,False,valid,YYYY-MM-DD,False
935,935,Kids,Bottoms,95.08,2019-02-19,935,Kids,Bottoms,95.08,19-02-2019,False,False,False,False,False,False,valid,DD-MM-YYYY,False
936,936,Accessories,Scarves,129.75,2023-05-26,936,Accessories,Scarves,129.75,26/05/2023,False,False,False,False,False,False,valid,DD-MM-YYYY,False
937,937,Women,Tops,264.53,2018-10-07,937,Women,Tops,264.53,2018-10-07,False,False,False,False,False,False,valid,YYYY-MM-DD,False
938,938,Women,Outerwear,149.9,2022-07-10,938,Women,Outerwear,149.9,2022-07-10,False,False,False,False,False,False,valid,YYYY-MM-DD,False
939,939,Kids,Shoes,88.35,2019-07-14,939,Kids,Shoes,88.35,2019-07-14,False,False,False,False,False,False,valid,YYYY-MM-DD,False
940,940,Kids,Shoes,99.59,2017-12-24,940,Kids,Shoes,99.59,2017-12-24,False,False,False,False,False,False,valid,YYYY-MM-DD,False
941,941,Shoes,Loafers,218.71,2017-03-10,941,Shoes,Loafers,218.71,2017/03/10,False,False,False,False,False,False,valid,YYYY-MM-DD,False
942,942,Kids,Tops,78.74,2021-01-25,942,Kids,Tops,78.74,25/01/2021,False,False,False,False,False,False,valid,DD-MM-YYYY,False
943,943,Accessories,Hats,73.52,2019-10-19,943,Accessories,Hats,73.52,2019-10-19,False,False,False,False,False,False,valid,YYYY-MM-DD,False
944,944,Kids,Bottoms,78.51,2018-09-11,944,Kids,Bottoms,78.51,2018/09/11,False,False,False,False,False,False,valid,YYYY-MM-DD,False
945,945,Women,Lingerie,131.68,2022-06-07,945,Women,Lingerie,131.68,2022-06-07,False,False,False,False,False,False,valid,YYYY-MM-DD,False
946,946,Women,Activewear,102.3,2015-01-04,946,Women,Activewear,102.3,04-01-2015,False,False,False,False,False,False,valid,DD-MM-YYYY,True
947,947,Accessories,Belts,96.13,2015-12-03,947,Accessories,Belts,96.13,2015-12-03,False,False,False,False,False,False,valid,YYYY-MM-DD,False
948,948,Women,Outerwear,132.88,2024-08-14,948,Women,Outerwear,132.88,2024-08-14,False,False,False,False,False,False,valid,YYYY-MM-DD,False
949,949,Accessories,Scarves,137.51,2021-08-20,949,Accessories,Scarves,137.51,2021/08/20,False,False,False,False,False,False,valid,YYYY-MM-DD,False
950,950,Men,Outerwear,184.04,2020-06-30,950,Men,Outerwear,184.04,2020-06-30,False,False,False,False,False,False,valid,YYYY-MM-DD,False
951,951,Women,Jeans,139.33,2015-02-23,951,Women,Jeans,139.33,2015.02.23,False,False,False,False,False,False,valid,YYYY-MM-DD,False
952,952,Men,Shirts,149.59,2020-12-26,952,Men,Shirts,149.59,2020-12-26,False,False,False,False,False,False,valid,YYYY-MM-DD,False
953,953,Shoes,Heels,117.8,2019-05-08,953,Shoes,Heels,117.8,08-05-2019,False,False,False,False,False,False,valid,DD-MM-YYYY,True
954,954,Kids,Bottoms,78.88,2020-12-31,954,Kids,Bottoms,78.88,31-12-2020,False,False,False,False,False,False,valid,DD-MM-YYYY,False
955,955,Shoes,Loafers,241.94,2015-05-30,955,Shoes,Loafers,241.94,2015.05.30,False,False,False,False,False,False,valid,YYYY-MM-DD,False
956,956,Shoes,Loafers,265.37,2020-07-04,956,Shoes,Loafers,265.37,2020-07-04,False,False,False,False,False,False,valid,YYYY-MM-DD,False
957,957,Kids,Sleepwear,73.96,2020-10-11,957,Kids,Sleepwear,73.96,2020-10-11,False,False,False,False,False,False,valid,YYYY-MM-DD,False
958,958,Shoes,Sneakers,277.85,2017-11-25,958,Shoes,Sneakers,277.85,2017-11-25,False,False,False,False,False,False,valid,YYYY-MM-DD,False
959,959,Accessories,Jewelry,74.53,,959,Accessories,Jewelry,74.53,,False,False,False,False,False,False,missing,missing,False
960,960,Kids,Bottoms,61.93,2024-09-19,960,Kids,Bottoms,61.93,2024-09-19,False,False,False,False,False,False,valid,YYYY-MM-DD,False
961,961,Women,Jeans,211.93,2022-02-04,961,Women,Jeans,211.93,2022-02-04,False,False,False,False,False,False,valid,YYYY-MM-DD,False
962,962,Kids,Shoes,127.6,2021-03-20,962,Kids,Shoes,127.6,2021-03-20,False,False,False,False,False,False,valid,YYYY-MM-DD,False
963,963,Accessories,Jewelry,134.8,2022-09-03,963,Accessories,Jewelry,134.8,2022/09/03,False,False,False,False,False,False,valid,YYYY-MM-DD,False
964,964,Men,Shirts,158.39,2021-09-16,964,Men,Shirts,158.39,2021-09-16,False,False,False,False,False,False,valid,YYYY-MM-DD,False
965,965,Accessories,Belts,54.14,2016-05-05,965,Accessories,Belts,54.14,2016/05/05,False,False,False,False,False,False,valid,YYYY-MM-DD,False
966,966,Kids,Sleepwear,44.49,2019-07-20,966,Kids,Sleepwear,44.49,2019-07-20,False,False,False,False,False,False,valid,YYYY-MM-DD,False
967,967,Shoes,Heels,227.12,2023-11-21,967,Shoes,Heels,227.12,21-11-2023,False,False,False,False,False,False,valid,DD-MM-YYYY,False
968,968,Men,Jeans,145.68,2017-11-17,968,Men,Jeans,145.68,2017-11-17,False,False,False,False,False,False,valid,YYYY-MM-DD,False
969,969,Accessories,Hats,86.82,2024-09-21,969,Accessories,Hats,86.82,2024-09-21,False,False,False,False,False,False,valid,YYYY-MM-DD,False
970,970,Women,Lingerie,182.95,2015-08-24,970,Women,Lingerie,182.95,2015-08-24,False,False,False,False,False,False,valid,YYYY-MM-DD,False
971,971,Men,Jeans,164.61,2018-04-23,971,Men,Jeans,164.61,2018-04-23,False,False,False,False,False,False,valid,YYYY-MM-DD,False
972,972,Kids,Sleepwear,111.25,2018-07-03,972,Kids,Sleepwear,111.25,2018/07/03,False,False,False,False,False,False,valid,YYYY-MM-DD,False
973,973,Kids,Sleepwear,93.07,2021-03-05,973,Kids,Sleepwear,93.07,2021.03.05,False,False,False,False,False,False,valid,YYYY-MM-DD,False
974,974,Kids,Shoes,117.64,2016-10-05,974,Kids,Shoes,117.64,2016-10-05,False,False,False,False,False,False,valid,YYYY-MM-DD,False
975,975,Women,Tops,180.36,2017-04-17,975,Women,Tops,180.36,2017.04.17,False,False,False,False,False,False,valid,YYYY-MM-DD,False
976,976,Men,Jeans,155.39,2021-08-15,976,Men,Jeans,155.39,15-08-2021,False,False,False,False,False,False,valid,DD-MM-YYYY,False
977,977,Women,Outerwear,227.89,2017-11-05,977,Women,Outerwear,227.89,2017.11.05,False,False,False,False,False,False,valid,YYYY-MM-DD,False
978,978,Kids,Outerwear,67.99,2023-10-17,978,Kids,Outerwear,67.99,2023/10/17,False,False,False,False,False,False,valid,YYYY-MM-DD,False
979,979,Men,Outerwear,272.58,2023-09-14,979,Men,Outerwear,272.58,2023-09-14,False,False,False,False,False,False,valid,YYYY-MM-DD,False
980,980,Kids,Sleepwear,98.44,,980,Kids,Sleepwear,98.44,not_a_date,False,False,False,False,False,False,invalid,unsupported_or_invalid,False
981,981,Kids,Sleepwear,98.57,2020-08-07,981,Kids,Sleepwear,98.57,2020.08.07,False,False,False,False,False,False,valid,YYYY-MM-DD,False
982,982,Shoes,Boots,248.88,2018-05-01,982,Shoes,Boots,248.88,2018-05-01,False,False,False,False,False,False,valid,YYYY-MM-DD,False
983,983,Kids,Sleepwear,132.24,2018-06-13,983,Kids,Sleepwear,132.24,2018-06-13,False,False,False,False,False,False,valid,YYYY-MM-DD,False
984,984,Shoes,Boots,263.59,2021-09-14,984,Shoes,Boots,263.59,2021-09-14,False,False,False,False,False,False,valid,YYYY-MM-DD,False
985,985,Kids,Outerwear,53.89,2017-12-06,985,Kids,Outerwear,53.89,2017/12/06,False,False,False,False,False,False,valid,YYYY-MM-DD,False
986,986,Shoes,Sneakers,297.19,2016-06-29,986,Shoes,Sneakers,297.19,2016/06/29,False,False,False,False,False,False,valid,YYYY-MM-DD,False
987,987,Shoes,Boots,201.25,2017-08-04,987,Shoes,Boots,201.25,2017/08/04,False,False,False,False,False,False,valid,YYYY-MM-DD,False
988,988,Men,T-Shirts,164.29,2024-04-18,988,Men,T-Shirts,164.29,2024/04/18,False,False,False,False,False,False,valid,YYYY-MM-DD,False
989,989,Men,Outerwear,108.83,2017-08-05,989,Men,Outerwear,108.83,2017-08-05,False,False,False,False,False,False,valid,YYYY-MM-DD,False
990,990,Shoes,Sandals,248.94,2018-08-22,990,Shoes,Sandals,248.94,22-08-2018,False,False,False,False,False,False,valid,DD-MM-YYYY,False
991,991,Men,Shirts,133.95,2021-04-16,991,Men,Shirts,133.95,2021/04/16,False,False,False,False,False,False,valid,YYYY-MM-DD,False
992,992,Kids,Sleepwear,92.25,2016-01-05,992,Kids,Sleepwear,92.25,2016.01.05,False,False,False,False,False,False,valid,YYYY-MM-DD,False
993,993,Women,Jeans,167.22,2017-09-07,993,Women,Jeans,167.22,2017/09/07,False,False,False,False,False,False,valid,YYYY-MM-DD,False
994,994,Kids,Sleepwear,133.31,2016-09-30,994,Kids,Sleepwear,133.31,2016-09-30,False,False,False,False,False,False,valid,YYYY-MM-DD,False
995,995,Kids,Shoes,134.6,2024-03-30,995,Kids,Shoes,134.6,30/03/2024,False,False,False,False,False,False,valid,DD-MM-YYYY,False
996,996,Shoes,Heels,222.56,2024-04-30,996,Shoes,Heels,222.56,2024-04-30,False,False,False,False,False,False,valid,YYYY-MM-DD,False
997,997,Kids,Tops,91.44,2022-07-23,997,Kids,Tops,91.44,2022-07-23,False,False,False,False,False,False,valid,YYYY-MM-DD,False
998,998,Men,Outerwear,145.06,2017-06-21,998,Men,Outerwear,145.06,2017.06.21,False,False,False,False,False,False,valid,YYYY-MM-DD,False
999,999,Accessories,Bags,153.18,2021-03-01,999,Accessories,Bags,153.18,2021-03-01,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1000,1000,Kids,Outerwear,82.6,2021-08-16,1000,Kids,Outerwear,82.6,2021-08-16,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1001,1001,Accessories,Bags,107.36,2023-09-11,1001,Accessories,Bags,107.36,2023-09-11,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1002,1002,Shoes,Sandals,273.82,2016-07-24,1002,Shoes,Sandals,273.82,2016-07-24,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1003,1003,Kids,Bottoms,77.89,2022-05-13,1003,Kids,Bottoms,77.89,2022-05-13,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1004,1004,Accessories,Belts,118.87,2016-12-10,1004,Accessories,Belts,118.87,2016/12/10,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1005,1005,Women,Dresses,108.84,2020-09-08,1005,Women,Dresses,108.84,2020-09-08,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1006,1006,Accessories,Jewelry,141.13,,1006,Accessories,Jewelry,141.13,,False,False,False,False,False,False,missing,missing,False
1007,1007,Accessories,Jewelry,178.23,2015-08-15,1007,Accessories,Jewelry,178.23,2015-08-15,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1008,1008,Kids,Shoes,106.23,2016-06-24,1008,Kids,Shoes,106.23,2016-06-24,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1009,1009,Shoes,Sneakers,300.4,,1009,Shoes,Sneakers,300.4,,False,False,False,False,False,False,missing,missing,False
1010,1010,Kids,Bottoms,70.96,2015-03-10,1010,Kids,Bottoms,70.96,2015/03/10,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1011,1011,Men,T-Shirts,169.45,2021-11-07,1011,Men,T-Shirts,169.45,2021-11-07,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1012,1012,Shoes,Heels,168.13,2020-01-06,1012,Shoes,Heels,168.13,2020/01/06,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1013,1013,Men,Shirts,150.89,2018-06-20,1013,Men,Shirts,150.89,2018/06/20,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1014,1014,Men,Shirts,190.89,2023-08-18,1014,Men,Shirts,190.89,2023-08-18,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1015,1015,Kids,Bottoms,92.29,2023-06-29,1015,Kids,Bottoms,92.29,29-06-2023,False,False,False,False,False,False,valid,DD-MM-YYYY,False
1016,1016,Accessories,Jewelry,77.62,2018-04-05,1016,Accessories,Jewelry,77.62,2018-04-05,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1017,1017,Men,Jeans,107.4,2015-01-17,1017,Men,Jeans,107.4,2015-01-17,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1018,1018,Kids,Shoes,58.92,2016-04-13,1018,Kids,Shoes,58.92,2016.04.13,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1019,1019,Women,Activewear,202.12,2016-01-28,1019,Women,Activewear,202.12,2016-01-28,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1020,1020,Women,Lingerie,272.88,2024-10-28,1020,Women,Lingerie,272.88,2024-10-28,False,False,False,False,False,False,valid,YYYY-MM-DD,False
1021,1021,Women,Activewear,241.31,2020-12-20,1021,Women,Activewear,241.31,2020-12-20,False,False,False,False,False,False,valid,YYYY-MM-DD,False
