_source_row,product_id,warehouse_country,stock_quantity,last_stock_update,product_id_raw,warehouse_country_raw,stock_quantity_raw,last_stock_update_raw,warehouse_country_unrecognized_flag,warehouse_country_missing_flag,stock_invalid_format_flag,stock_fractional_flag,stock_zero_flag,stock_negative_flag,last_stock_update_status,last_stock_update_format,last_stock_update_ambiguous_flag,days_since_stock_update,stock_update_after_reference_flag,stale_stock_update_review_flag,missing_product_reference_flag,stock_review_flag
701,476,Czech Republic,62,2023-07-08,476,czechia,62,2023-07-08,False,False,False,False,False,False,valid,YYYY-MM-DD,False,542.0,False,True,False,True
702,477,Czech Republic,194,2023-12-07,477,Czechia,194,07-12-2023,False,False,False,False,False,False,valid,DD-MM-YYYY,True,390.0,False,True,False,True
703,478,Germany,336,2023-09-23,478,Germany,336,2023/09/23,False,False,False,False,False,False,valid,YYYY-MM-DD,False,465.0,False,True,False,True
704,479,Czech Republic,47,2023-10-24,479,CZ,47,2023-10-24,False,False,False,False,False,False,valid,YYYY-MM-DD,False,434.0,False,True,False,True
705,479,Germany,145,2024-07-14,479,GER,145,2024-07-14,False,False,False,False,False,False,valid,YYYY-MM-DD,False,170.0,False,True,False,True
706,480,Czech Republic,277,2023-12-04,480,Czech Republic,277,2023-12-04,False,False,False,False,False,False,valid,YYYY-MM-DD,False,393.0,False,True,False,True
707,480,Germany,52,2024-05-16,480,germany,52,2024-05-16,False,False,False,False,False,False,valid,YYYY-MM-DD,False,229.0,False,True,False,True
708,481,Germany,167,2024-12-27,481,GER,167,2024-12-27,False,False,False,False,False,False,valid,YYYY-MM-DD,False,4.0,False,False,False,True
709,482,Czech Republic,155,2024-11-21,482,Czechia,155,2024-11-21,False,False,False,False,False,False,valid,YYYY-MM-DD,False,40.0,False,False,False,True
710,483,Czech Republic,113,2023-11-19,483,Czech,113,2023/11/19,False,False,False,False,False,False,valid,YYYY-MM-DD,False,408.0,False,True,False,True
711,483,Germany,216,2024-02-25,483,germany,216,2024-02-25,False,False,False,False,False,False,valid,YYYY-MM-DD,False,310.0,False,True,False,True
712,484,Poland,521,2024-04-01,484,pl,521,2024-04-01,False,False,False,False,False,False,valid,YYYY-MM-DD,False,274.0,False,True,False,True
713,484,Czech Republic,163,2024-02-06,484,Czech,163,2024-02-06,False,False,False,False,False,False,valid,YYYY-MM-DD,False,329.0,False,True,False,True
714,485,Poland,81,2023-12-27,485,poland,81,2023-12-27,False,False,False,False,False,False,valid,YYYY-MM-DD,False,370.0,False,True,False,True
715,486,Czech Republic,295,2024-04-26,486,czechia,295,2024-04-26,False,False,False,False,False,False,valid,YYYY-MM-DD,False,249.0,False,True,False,True
716,486,Poland,91,2023-07-31,486,pl,91,2023-07-31,False,False,False,False,False,False,valid,YYYY-MM-DD,False,519.0,False,True,False,True
717,487,Germany,150,2024-07-29,487,germany,150,2024/07/29,False,False,False,False,False,False,valid,YYYY-MM-DD,False,155.0,False,True,False,True
718,487,Czech Republic,52,2023-11-06,487,CZ,52,2023-11-06,False,False,False,False,False,False,valid,YYYY-MM-DD,False,421.0,False,True,False,True
719,488,Germany,89,2024-07-11,488,Deutschland,89,11-07-2024,False,False,False,False,False,False,valid,DD-MM-YYYY,True,173.0,False,True,False,True
720,489,Czech Republic,40,2023-12-02,489,Czech Republic,40,2023-12-02,False,False,False,False,False,False,valid,YYYY-MM-DD,False,395.0,False,True,False,True
721,489,Germany,216,2024-01-03,489,germany,216,2024-01-03,False,False,False,False,False,False,valid,YYYY-MM-DD,False,363.0,False,True,False,True
722,490,Czech Republic,201,2024-08-11,490,czechia,201,2024.08.11,False,False,False,False,False,False,valid,YYYY-MM-DD,False,142.0,False,True,False,True
723,491,Germany,33,2024-01-26,491,Deutschland,33,26/01/2024,False,False,False,False,False,False,valid,DD-MM-YYYY,False,340.0,False,True,False,True
724,491,Poland,90,2024-09-02,491,PL,90,2024-09-02,False,False,False,False,False,False,valid,YYYY-MM-DD,False,120.0,False,True,False,True
725,492,Germany,324,2024-01-26,492,DE,324,2024-01-26,False,False,False,False,False,False,valid,YYYY-MM-DD,False,340.0,False,True,False,True
726,493,Germany,318,2024-05-15,493,DE,318,2024-05-15,False,False,False,False,False,False,valid,YYYY-MM-DD,False,230.0,False,True,False,True
727,493,Czech Republic,365,2023-11-28,493,Czech Republic,365,2023-11-28,False,False,False,False,False,False,valid,YYYY-MM-DD,False,399.0,False,True,False,True
728,494,Czech Republic,0,2024-11-11,494,Czech,0,2024-11-11,False,False,False,False,True,False,valid,YYYY-MM-DD,False,50.0,False,False,False,True
729,494,Germany,0,2024-01-14,494,germany,0,2024/01/14,False,False,False,False,True,False,valid,YYYY-MM-DD,False,352.0,False,True,False,True
730,495,Germany,0,2024-01-09,495,DE,0,2024/01/09,False,False,False,False,True,False,valid,YYYY-MM-DD,False,357.0,False,True,False,True
731,495,Czech Republic,134,2023-10-02,495,Czechia,134,2023-10-02,False,False,False,False,False,False,valid,YYYY-MM-DD,False,456.0,False,True,False,True
732,496,Germany,326,2023-08-16,496,germany,326,2023-08-16,False,False,False,False,False,False,valid,YYYY-MM-DD,False,503.0,False,True,False,True
733,496,Poland,5,2024-12-27,496,POL,5,2024/12/27,False,False,False,False,False,False,valid,YYYY-MM-DD,False,4.0,False,False,False,True
735,498,Poland,129,2024-10-23,498,POL,129,23-10-2024,False,False,False,False,False,False,valid,DD-MM-YYYY,False,69.0,False,False,False,True
736,498,Germany,420,2023-12-18,498,germany,420,2023-12-18,False,False,False,False,False,False,valid,YYYY-MM-DD,False,379.0,False,True,False,True
737,499,Czech Republic,34,2024-07-27,499,czechia,34,2024-07-27,False,False,False,False,False,False,valid,YYYY-MM-DD,False,157.0,False,True,False,True
738,499,Poland,68,2024-06-25,499,PL,68,2024.06.25,False,False,False,False,False,False,valid,YYYY-MM-DD,False,189.0,False,True,False,True
739,500,Poland,60,2024-12-23,500,POL,60,2024/12/23,False,False,False,False,False,False,valid,YYYY-MM-DD,False,8.0,False,False,False,True
740,501,Czech Republic,194,2024-10-29,501,Czech Republic,194,29-10-2024,False,False,False,False,False,False,valid,DD-MM-YYYY,False,63.0,False,False,False,True
741,502,Poland,0,2023-12-22,502,Poland,0,2023.12.22,False,False,False,False,True,False,valid,YYYY-MM-DD,False,375.0,False,True,False,True
742,502,Czech Republic,209,2024-03-05,502,czechia,209,2024-03-05,False,False,False,False,False,False,valid,YYYY-MM-DD,False,301.0,False,True,False,True
743,503,Czech Republic,178,2023-07-30,503,Czech,178,2023-07-30,False,False,False,False,False,False,valid,YYYY-MM-DD,False,520.0,False,True,False,True
744,504,Czech Republic,138,2024-04-22,504,czechia,138,2024-04-22,False,False,False,False,False,False,valid,YYYY-MM-DD,False,253.0,False,True,False,True
745,504,Poland,16,2023-10-21,504,POL,16,2023/10/21,False,False,False,False,False,False,valid,YYYY-MM-DD,False,437.0,False,True,False,True
746,505,Czech Republic,52,2023-06-08,505,CZ,52,2023-06-08,False,False,False,False,False,False,valid,YYYY-MM-DD,False,572.0,False,True,False,True
747,506,Czech Republic,302,2024-01-09,506,CZ,302,2024-01-09,False,False,False,False,False,False,valid,YYYY-MM-DD,False,357.0,False,True,False,True
748,506,Germany,298,2024-01-10,506,GER,298,2024/01/10,False,False,False,False,False,False,valid,YYYY-MM-DD,False,356.0,False,True,False,True
749,507,Germany,276,2024-08-09,507,germany,276,2024/08/09,False,False,False,False,False,False,valid,YYYY-MM-DD,False,144.0,False,True,False,True
750,507,Poland,258,2024-07-24,507,Poland,258,2024.07.24,False,False,False,False,False,False,valid,YYYY-MM-DD,False,160.0,False,True,False,True
751,508,Czech Republic,251,2023-12-29,508,Czechia,251,2023/12/29,False,False,False,False,False,False,valid,YYYY-MM-DD,False,368.0,False,True,False,True
752,508,Germany,269,2023-09-18,508,DE,269,18-09-2023,False,False,False,False,False,False,valid,DD-MM-YYYY,False,470.0,False,True,False,True
753,509,Germany,286,2023-05-13,509,Deutschland,286,2023/05/13,False,False,False,False,False,False,valid,YYYY-MM-DD,False,598.0,False,True,False,True
754,509,Czech Republic,68,2023-11-01,509,czechia,68,2023-11-01,False,False,False,False,False,False,valid,YYYY-MM-DD,False,426.0,False,True,False,True
755,510,Poland,287,2023-07-20,510,pl,287,2023-07-20,False,False,False,False,False,False,valid,YYYY-MM-DD,False,530.0,False,True,False,True
756,511,Germany,325,2023-09-13,511,GER,325,2023-09-13,False,False,False,False,False,False,valid,YYYY-MM-DD,False,475.0,False,True,False,True
757,512,Czech Republic,88,2023-10-05,512,Czechia,88,2023/10/05,False,False,False,False,False,False,valid,YYYY-MM-DD,False,453.0,False,True,False,True
758,512,Poland,280,2023-11-30,512,pl,280,2023-11-30,False,False,False,False,False,False,valid,YYYY-MM-DD,False,397.0,False,True,False,True
759,513,Germany,125,2023-09-26,513,Germany,125,26-09-2023,False,False,False,False,False,False,valid,DD-MM-YYYY,False,462.0,False,True,False,True
760,514,Czech Republic,49,2023-10-03,514,Czechia,49,2023/10/03,False,False,False,False,False,False,valid,YYYY-MM-DD,False,455.0,False,True,False,True
761,514,Poland,165,2023-08-16,514,poland,165,2023-08-16,False,False,False,False,False,False,valid,YYYY-MM-DD,False,503.0,False,True,False,True
762,515,Czech Republic,247,2023-09-22,515,Czechia,247,2023-09-22,False,False,False,False,False,False,valid,YYYY-MM-DD,False,466.0,False,True,False,True
763,516,Poland,145,2023-10-21,516,Polska,145,2023.10.21,False,False,False,False,False,False,valid,YYYY-MM-DD,False,437.0,False,True,False,True
764,517,Czech Republic,78,2023-09-03,517,Czech,78,03-09-2023,False,False,False,False,False,False,valid,DD-MM-YYYY,True,485.0,False,True,False,True
765,518,Czech Republic,20,2024-04-13,518,Czech Republic,20,2024-04-13,False,False,False,False,False,False,valid,YYYY-MM-DD,False,262.0,False,True,False,True
766,518,Poland,327,2024-02-05,518,PL,327,05-02-2024,False,False,False,False,False,False,valid,DD-MM-YYYY,True,330.0,False,True,False,True
767,519,Poland,174,2024-01-19,519,PL,174,19-01-2024,False,False,False,False,False,False,valid,DD-MM-YYYY,False,347.0,False,True,False,True
768,520,Germany,262,2024-10-24,520,Germany,262,2024/10/24,False,False,False,False,False,False,valid,YYYY-MM-DD,False,68.0,False,False,False,True
769,521,Czech Republic,140,2024-01-02,521,Czech,140,2024-01-02,False,False,False,False,False,False,valid,YYYY-MM-DD,False,364.0,False,True,False,True
770,522,Poland,0,2024-07-21,522,PL,0,2024/07/21,False,False,False,False,True,False,valid,YYYY-MM-DD,False,163.0,False,True,False,True
771,523,Czech Republic,0,2024-10-11,523,Czech,0,2024/10/11,False,False,False,False,True,False,valid,YYYY-MM-DD,False,81.0,False,False,False,True
772,524,Poland,70,2024-10-06,524,POL,70,2024-10-06,False,False,False,False,False,False,valid,YYYY-MM-DD,False,86.0,False,False,False,True
773,524,Czech Republic,107,2024-05-10,524,Czech,107,2024-05-10,False,False,False,False,False,False,valid,YYYY-MM-DD,False,235.0,False,True,False,True
774,525,Poland,103,2023-09-11,525,POL,103,11-09-2023,False,False,False,False,False,False,valid,DD-MM-YYYY,True,477.0,False,True,False,True
775,526,Germany,0,2024-04-22,526,DE,0,2024/04/22,False,False,False,False,True,False,valid,YYYY-MM-DD,False,253.0,False,True,False,True
776,526,Poland,297,2024-05-17,526,PL,297,2024-05-17,False,False,False,False,False,False,valid,YYYY-MM-DD,False,228.0,False,True,False,True
777,527,Czech Republic,307,2024-03-21,527,czechia,307,2024-03-21,False,False,False,False,False,False,valid,YYYY-MM-DD,False,285.0,False,True,False,True
778,528,Germany,48,2024-03-23,528,germany,48,2024/03/23,False,False,False,False,False,False,valid,YYYY-MM-DD,False,283.0,False,True,False,True
779,528,Poland,0,2024-03-13,528,Poland,0,2024-03-13,False,False,False,False,True,False,valid,YYYY-MM-DD,False,293.0,False,True,False,True
780,529,Poland,71,2024-11-06,529,POL,71,2024-11-06,False,False,False,False,False,False,valid,YYYY-MM-DD,False,55.0,False,False,False,True
781,529,Germany,0,2024-01-03,529,Deutschland,0,2024-01-03,False,False,False,False,True,False,valid,YYYY-MM-DD,False,363.0,False,True,False,True
782,530,Germany,50,2024-08-04,530,GER,50,2024/08/04,False,False,False,False,False,False,valid,YYYY-MM-DD,False,149.0,False,True,False,True
783,530,Czech Republic,2,2023-09-14,530,czechia,2,2023/09/14,False,False,False,False,False,False,valid,YYYY-MM-DD,False,474.0,False,True,False,True
784,531,Poland,408,2023-06-17,531,Polska,408,2023-06-17,False,False,False,False,False,False,valid,YYYY-MM-DD,False,563.0,False,True,False,True
785,531,Germany,145,2024-08-08,531,GER,145,2024-08-08,False,False,False,False,False,False,valid,YYYY-MM-DD,False,145.0,False,True,False,True
786,532,Poland,225,2023-09-14,532,Poland,225,2023-09-14,False,False,False,False,False,False,valid,YYYY-MM-DD,False,474.0,False,True,False,True
787,533,Poland,99,2024-12-13,533,pl,99,2024/12/13,False,False,False,False,False,False,valid,YYYY-MM-DD,False,18.0,False,False,False,True
788,533,Czech Republic,130,2024-05-12,533,Czech Republic,130,2024-05-12,False,False,False,False,False,False,valid,YYYY-MM-DD,False,233.0,False,True,False,True
789,534,Poland,119,2024-03-06,534,POL,119,06/03/2024,False,False,False,False,False,False,valid,DD-MM-YYYY,True,300.0,False,True,False,True
790,534,Czech Republic,341,2024-03-23,534,CZ,341,23-03-2024,False,False,False,False,False,False,valid,DD-MM-YYYY,False,283.0,False,True,False,True
791,535,Czech Republic,274,2024-05-21,535,Czechia,274,2024-05-21,False,False,False,False,False,False,valid,YYYY-MM-DD,False,224.0,False,True,False,True
792,536,Poland,383,2024-07-30,536,Poland,383,2024-07-30,False,False,False,False,False,False,valid,YYYY-MM-DD,False,154.0,False,True,False,True
793,537,Poland,25,2023-07-16,537,PL,25,2023-07-16,False,False,False,False,False,False,valid,YYYY-MM-DD,False,534.0,False,True,False,True
794,537,Czech Republic,167,2024-05-25,537,CZ,167,2024-05-25,False,False,False,False,False,False,valid,YYYY-MM-DD,False,220.0,False,True,False,True
795,538,Czech Republic,111,2023-10-17,538,CZ,111,2023.10.17,False,False,False,False,False,False,valid,YYYY-MM-DD,False,441.0,False,True,False,True
796,539,Czech Republic,230,2024-10-20,539,CZ,230,2024-10-20,False,False,False,False,False,False,valid,YYYY-MM-DD,False,72.0,False,False,False,True
797,540,Germany,105,2024-02-29,540,Deutschland,105,2024/02/29,False,False,False,False,False,False,valid,YYYY-MM-DD,False,306.0,False,True,False,True
798,540,Czech Republic,247,2023-10-03,540,Czech Republic,247,2023-10-03,False,False,False,False,False,False,valid,YYYY-MM-DD,False,455.0,False,True,False,True
799,541,Poland,202,2024-08-08,541,PL,202,2024-08-08,False,False,False,False,False,False,valid,YYYY-MM-DD,False,145.0,False,True,False,True
800,541,Germany,0,2023-09-27,541,germany,0,2023-09-27,False,False,False,False,True,False,valid,YYYY-MM-DD,False,461.0,False,True,False,True
801,542,Czech Republic,201,2024-12-10,542,Czech,201,2024-12-10,False,False,False,False,False,False,valid,YYYY-MM-DD,False,21.0,False,False,False,True
802,542,Poland,360,2023-08-30,542,POL,360,30-08-2023,False,False,False,False,False,False,valid,DD-MM-YYYY,False,489.0,False,True,False,True
803,543,Czech Republic,400,2024-04-15,543,Czechia,400,2024-04-15,False,False,False,False,False,False,valid,YYYY-MM-DD,False,260.0,False,True,False,True
804,544,Poland,135,2023-09-26,544,POL,135,2023-09-26,False,False,False,False,False,False,valid,YYYY-MM-DD,False,462.0,False,True,False,True
805,545,Czech Republic,86,2023-12-14,545,Czechia,86,2023-12-14,False,False,False,False,False,False,valid,YYYY-MM-DD,False,383.0,False,True,False,True
806,545,Poland,250,2024-05-31,545,PL,250,2024/05/31,False,False,False,False,False,False,valid,YYYY-MM-DD,False,214.0,False,True,False,True
807,546,Poland,265,2024-03-10,546,Poland,265,2024-03-10,False,False,False,False,False,False,valid,YYYY-MM-DD,False,296.0,False,True,False,True
808,546,Czech Republic,62,2024-11-06,546,CZ,62,2024-11-06,False,False,False,False,False,False,valid,YYYY-MM-DD,False,55.0,False,False,False,True
809,547,Czech Republic,154,2024-06-07,547,CZ,154,07-06-2024,False,False,False,False,False,False,valid,DD-MM-YYYY,True,207.0,False,True,False,True
810,547,Poland,67,2023-09-25,547,PL,67,2023-09-25,False,False,False,False,False,False,valid,YYYY-MM-DD,False,463.0,False,True,False,True
811,548,Germany,279,2023-06-08,548,DE,279,2023-06-08,False,False,False,False,False,False,valid,YYYY-MM-DD,False,572.0,False,True,False,True
812,549,Czech Republic,143,2024-07-21,549,CZ,143,2024-07-21,False,False,False,False,False,False,valid,YYYY-MM-DD,False,163.0,False,True,False,True
813,550,Czech Republic,206,2024-02-16,550,czechia,206,2024/02/16,False,False,False,False,False,False,valid,YYYY-MM-DD,False,319.0,False,True,False,True
814,550,Germany,160,2024-11-14,550,Deutschland,160,2024-11-14,False,False,False,False,False,False,valid,YYYY-MM-DD,False,47.0,False,False,False,True
815,551,Czech Republic,312,2024-07-30,551,Czech Republic,312,30-07-2024,False,False,False,False,False,False,valid,DD-MM-YYYY,False,154.0,False,True,False,True
816,552,Poland,182,2023-11-07,552,Polska,182,2023/11/07,False,False,False,False,False,False,valid,YYYY-MM-DD,False,420.0,False,True,False,True
817,552,Germany,79,2024-08-06,552,GER,79,2024-08-06,False,False,False,False,False,False,valid,YYYY-MM-DD,False,147.0,False,True,False,True
818,553,Czech Republic,416,2024-07-30,553,Czech Republic,416,2024-07-30,False,False,False,False,False,False,valid,YYYY-MM-DD,False,154.0,False,True,False,True
819,554,Poland,82,2023-12-02,554,poland,82,2023-12-02,False,False,False,False,False,False,valid,YYYY-MM-DD,False,395.0,False,True,False,True
820,554,Czech Republic,93,2024-07-19,554,Czechia,93,19/07/2024,False,False,False,False,False,False,valid,DD-MM-YYYY,False,165.0,False,True,False,True
821,555,Germany,218,2024-05-30,555,GER,218,2024-05-30,False,False,False,False,False,False,valid,YYYY-MM-DD,False,215.0,False,True,False,True
822,555,Poland,0,2024-11-28,555,POL,0,2024-11-28,False,False,False,False,True,False,valid,YYYY-MM-DD,False,33.0,False,False,False,True
823,556,Czech Republic,96,2023-05-28,556,Czechia,96,2023-05-28,False,False,False,False,False,False,valid,YYYY-MM-DD,False,583.0,False,True,False,True
825,558,Czech Republic,186,2024-07-25,558,CZ,186,2024-07-25,False,False,False,False,False,False,valid,YYYY-MM-DD,False,159.0,False,True,False,True
